 1_kitchen_neg_25	negative	0.0001	0.1875	Much  as  I  did  n't  want  to  spring  for  the  extra  money  for  the  Zojirushi  , 
 1_kitchen_neg_26	negative	0.0001	0.375	and  realizing 
 1_kitchen_neg_27	negative	0.25	0.125	that  my  default  augmented 
 1_kitchen_neg_28	positive	0.0001	0.375	sourdough  recipe  probably  would  n't  work  the  same  in  the  new  machine  , 
 1_kitchen_neg_29	positive	0.125	0.0001	I  did  n't  see  an  alternative 
 1_kitchen_neg_30	positive	0.0001	0.125	and  got  one  . 
 1_kitchen_neg_31	negative	0.0001	0.0001	Within  3  weeks  the  teflon  in  the  Zoji  pan  formed  two  blisters  . 
 1_kitchen_neg_32	negative	0.125	0.25	One  is  bit 
 1_kitchen_neg_33	negative	0.375	0.25	smaller  than  a  dime  and  all  the  teflon  at  this  spot  has  flaked  off  ; 
 1_kitchen_neg_34	negative	0.3333333333333333	0.25	the  other  spot  is  blistering 
 1_kitchen_neg_35	negative	0.125	0.25	but  the  teflon  is  still  intact  . 
 1_kitchen_neg_36	negative	0.125	0.40625	I  have  been  extremely  careful  with  the  pan  : 
 1_kitchen_neg_37	negative	0.0001	0.0001	I  wait 
 1_kitchen_neg_38	negative	0.0001	0.0001	for  it  to  cool  and  then  remove  the  baked-on  bread  under  the  paddles  with  warm  water  using  mostly  my  fingers  . 
 1_kitchen_neg_39	negative	0.0001	0.0001	I  do  n't  let  it  soak  at  all  . 
 1_kitchen_neg_40	negative	0.1875	0.25	This  is  clearly  a  manufacturing  defect  . 
 1_kitchen_neg_41	negative	0.3125	0.25	I  have  further  complaints  with  respect  to  this  machine  as  compared  to  the  Breadman  Ultimate  : 
 1_kitchen_neg_42	negative	0.125	0.125	1  -RRB-  The  top  of  the  bread  rarely  gets  brown  . 
 1_kitchen_neg_43	negative	0.0001	0.0001	I  `  ve  added  more  sugar  to  the  recipe 
 1_kitchen_neg_44	negative	0.0001	0.5	which  helps  slightly 
 1_kitchen_neg_45	negative	0.625	0.0001	but  not  much  . 
 1_kitchen_neg_46	negative	0.25	0.375	2  -RRB-  I  do  n't  understand  what  the  crust  control  option  does  . 
 1_kitchen_neg_47	negative	0.0001	0.0001	It  does  n't  seem  to  increase  baking  time 
 1_kitchen_neg_48	negative	0.0001	0.375	which  it  does  on  the  Breadman  so  it  does  n't  make  much  sense  . 
 1_kitchen_neg_49	negative	0.2916666666666667	0.20833333333333334	3  -RRB-  The  programmability  is  very  weak  . 
 1_kitchen_neg_50	negative	0.0001	0.0001	On  the  Breadman 
 1_kitchen_neg_51	negative	0.3125	0.375	you  can  take  any  of  the  existing  standard  options 
 1_kitchen_neg_52	negative	0.0001	0.4375	and  modify  them  as  well  as  make  up  entirely  new  programs  . 
 1_kitchen_neg_53	negative	0.20833333333333334	0.25	4  -RRB-  The  programmability  options  are  very  limited  : 
 1_kitchen_neg_54	negative	0.0001	0.0001	-  You  ca  n't  control  the  knockdown  time  between  risings  . 
 1_kitchen_neg_55	negative	0.25	0.125	-  You  ca  n't  add  risings  to  the  default  three  . 
 1_kitchen_neg_56	positive	0.0001	0.0001	They  do  give  you  a  lot  of  time  control  on  the  risings  . 
 1_kitchen_neg_57	negative	0.0001	0.0001	-  You  ca  n't  separate  the  mixing  cycle  from  the  kneading  cycle  : 
 1_kitchen_neg_58	negative	0.0001	0.0001	it  's  all  one  cycle  . 
 1_kitchen_neg_59	negative	0.0001	0.0001	- 
 1_kitchen_neg_60	negative	0.0001	0.0001	When  you  turn  off  the  preheat  cycle  , 
 1_kitchen_neg_61	negative	0.375	0.25	this  only  affects  the  built-in  programs  and  not  the  custom  ones  . 
 1_kitchen_neg_62	negative	0.75	0.25	-  And  worst  of  all  : 
 1_kitchen_neg_63	negative	0.0001	0.0001	you 
 1_kitchen_neg_64	negative	0.0001	0.0001	ca  n't  bake  for  more  than  70  minutes  . 
 1_kitchen_neg_65	negative	0.125	0.375	This  is  utterly  ridiculous  . 
 1_kitchen_neg_66	positive	0.3125	0.20833333333333334	"I  'm  sure  this  is  a  ""  safety  feature  "" "
 1_kitchen_neg_67	negative	0.0001	0.0001	but  it  means 
 1_kitchen_neg_68	negative	0.125	0.21875	you  ca  n't  correct  for  the  pathetic  lack  of  crust  formation  or  have  larger  recipes 
 1_kitchen_neg_69	negative	0.0001	0.0001	and  so  forth  . 
 1_kitchen_neg_70	negative	0.375	0.25	This  is  almost  a  killer  limitation  in  my  opinion  . 
 1_kitchen_neg_71	negative	0.625	0.0001	For  those  other  reviewers 
 1_kitchen_neg_72	negative	0.125	0.20833333333333334	that  are  having  issues  with  rising  , 
 1_kitchen_neg_73	negative	0.0001	0.0001	I  `  ve  determined 
 1_kitchen_neg_74	negative	0.1875	0.2916666666666667	that  the  machine  is  very  sensitive  to  the  amount  ,  type  ,  and  quality  of  yeast  . 
 1_kitchen_neg_75	positive	0.0001	0.125	If  you  \*  exactly  \*  follow  the  manufacturers  instuctions  with  respect 
 1_kitchen_neg_76	positive	0.625	0.375	to  yeast  and  use  fresh  yeast  , 
 1_kitchen_neg_77	positive	0.125	0.125	it  should  work  okay  . 
 1_kitchen_neg_78	negative	0.0001	0.25	This  means  you  must  use  rapid  rise  yeast  with  the  Quick  programs 
 1_kitchen_neg_79	negative	0.4375	0.375	and  active  dry  yeast  with  the  longer  standard  programs  . 
 1_kitchen_neg_80	negative	0.5	0.1875	Even  using  Fleischmann  's  instead  of  Red  Star  made  a  difference  . 
 1_kitchen_neg_81	negative	0.1875	0.16666666666666666	The  Breadman  was  pretty  much  indifferent  to  yeast  variations  . 
 1_kitchen_neg_82	negative	0.0001	0.0001	At  this  point  I  'm 
 1_kitchen_neg_83	negative	0.0001	0.0001	done  with  bread  machines  . 
 1_kitchen_neg_84	negative	0.125	0.25	They  are  a  failed  technology  . 
 1_kitchen_neg_85	negative	0.4375	0.25	In  fact  ,  teflon  is  a  dangerous  and  substandard  technology  . 
 1_kitchen_neg_86	negative	0.125	0.25	All  you  have  to  do  is  search  for  teflon 
 1_kitchen_neg_87	negative	0.0001	0.0001	-LRB-  Polytetrafluoroethylene  -RRB- 
 1_kitchen_neg_88	negative	0.3333333333333333	0.1875	and  toxic  to  come  up  with  some  pretty  alarming  data  on  this  noxious  substance  . 
 1_kitchen_neg_89	negative	0.0001	0.375	The  manufacturing  process  results  in  significant  environmental  contamination  . 
 1_kitchen_neg_90	negative	0.25	0.625	A  direct  consumer  health  risk  due  to  toxic  outgassing  occurs 
 1_kitchen_neg_91	negative	0.1875	0.1875	when  teflon  is  exposed  to  temperatures  above  500  degrees 
 1_kitchen_neg_92	negative	0.0001	0.0001	-LRB-  eg  : 
 1_kitchen_neg_93	negative	0.625	0.0001	frying  pans  -RRB-  . 
 1_kitchen_neg_94	negative	0.375	0.25	Perhaps  bread  machines  are  not  that  risky 
 1_kitchen_neg_95	negative	0.1875	0.0001	given  the  lower  temps 
 1_kitchen_neg_96	negative	0.0001	0.0001	involved  in  baking  and  the  fact 
 1_kitchen_neg_97	negative	0.25	0.125	that  wet  dough  will  keep  the  average  pan  temperature  pretty  low  ,  but  if  you  know  anything  about  toxicity 
 1_kitchen_neg_98	negative	0.1875	0.3125	you  will  realize  that  it  is  always  a  sliding  scale  : 
 1_kitchen_neg_99	negative	0.1875	0.25	there  will  be  some  outgassing  at  lower  temperatures  . 
 1_kitchen_neg_100	negative	0.25	0.0001	Imagine  low  levels  of  toxic  gas 
 1_kitchen_neg_101	negative	0.0001	0.0001	released  into  your  homemade  bread  . 
 1_kitchen_neg_102	negative	0.0001	0.125	I  `  ve  thought  about  this  , 
 1_kitchen_neg_103	negative	0.0001	0.0001	but  there  's  no  way  to  make  a  bread  machine  without  teflon  -- 
 1_kitchen_neg_104	negative	0.25	0.25	going  from  mixing  dough  to  baking  requires  teflon  , 
 1_kitchen_neg_105	negative	0.375	0.25	there  is  just  no  other  viable  solution  . 
 1_kitchen_neg_106	negative	0.0001	0.5	I  love 
 1_kitchen_neg_107	negative	0.0001	0.0001	making  bread  every  day 
 1_kitchen_neg_108	negative	0.0001	0.125	and  I  'm  going  to  miss  this  activity 
 1_kitchen_neg_109	negative	0.0001	0.0001	but  at  this  point  the  manufacturing  defects  and  use  of  teflon  mean 
 1_kitchen_neg_110	negative	0.125	0.25	I  have  to  give  up  on  this  technology  . 
 1_kitchen_neg_111	negative	0.0001	0.0001	It  's  back  to  the  occasional  hand-made  loaf  -- 
 1_kitchen_neg_112	negative	0.0001	0.5625	it  's  the  only  rational  and  healthy  solution 
 3_gourmet_pos_1	positive	0.25	0.375	If  it  is  possible  to  fall  madly  in  love  with  a  box  of  chocolates  , 
 3_gourmet_pos_2	positive	0.125	0.25	then  the  assortment  is  the  perfect  place 
 3_gourmet_pos_3	positive	0.0001	0.25	to  start  such  an  adventure  . 
 3_gourmet_pos_4	positive	0.125	0.25	These  chocolate  are  named  after  Leonidas  Kestekidis  , 
 3_gourmet_pos_5	positive	0.0001	0.25	who  definitely  knew 
 3_gourmet_pos_6	positive	0.375	0.5	how  to  create  chocolates  for  the  true  chocolate  connoisseur  . 
 3_gourmet_pos_7	positive	0.5	0.5625	When  he  moved  back  to  Belgium  he  not  only  married  his  true  love  , 
 3_gourmet_pos_8	positive	0.0001	0.0001	he  created  chocolates  the  world 
 3_gourmet_pos_9	positive	0.125	0.5	now  adores  . 
 3_gourmet_pos_10	positive	0.25	0.125	When  you  taste  these  chocolates  , 
 3_gourmet_pos_11	positive	0.375	0.5833333333333334	your  taste  buds  will  also  finally  know  true  chocolate  happiness  . 
 3_gourmet_pos_12	positive	0.75	0.0001	Whether  you  try  one  of  these  with  a  cup  of  coffee  or  tea  or  enjoy  one  as  a  daily  indulgence  , 
 3_gourmet_pos_13	positive	0.125	0.125	these  will  impress  . 
 3_gourmet_pos_14	positive	0.25	0.375	"The  ""  I  Love  You  ""  chocolate  with  dreamy  lemon  filling  embodies  this  sentiment  . "
 3_gourmet_pos_15	positive	0.0001	0.375	Each  chocolate  has  a  unique  design  and  the  I  Love  You  chocolate  has  two  hearts  ,  ribbons  and  a  seal  . 
 3_gourmet_pos_16	positive	0.0001	0.0001	After  you  sample  the  variety  of  chocolates  , 
 3_gourmet_pos_17	positive	0.125	0.0001	specific  flavors  will  stand  out  as  favorites  . 
 3_gourmet_pos_18	positive	0.125	0.25	Here  are  my  favorite  creamy  fillings  -LRB-  ganache  and  butter  cream  -RRB- 
 3_gourmet_pos_19	positive	0.0001	0.0001	which 
 3_gourmet_pos_20	positive	0.375	0.125	come  in  dark  ,  white  and  milk  chocolate 
 3_gourmet_pos_21	positive	0.0001	0.0001	depending  on  the  selection  : 
 3_gourmet_pos_22	positive	0.375	0.125	Antoinette  -  A  smooth  Brandy  flavored  ganache 
 3_gourmet_pos_23	positive	0.5	0.3125	Lingoit  Lait  -  Absolutely  delicious  vanilla  flavored  fresh  butter  cream 
 3_gourmet_pos_24	positive	0.0001	0.0001	filling  . 
 3_gourmet_pos_25	positive	0.0001	0.25	Time  definitely  stopped  while  tasting  this  chocolate  . 
 3_gourmet_pos_26	positive	0.5	0.125	Irr  sistible  -  Dark  chocolate  and  Strawberry  sauce  . 
 3_gourmet_pos_27	positive	0.125	0.3125	For  ever  -  If  you  love  coffee  this  may  be  one  of  the  most  delicious  milk  or  dark  chocolate  chocolates  ever  made  as  it  is  filled  with  a  special  coffee  cream 
 3_gourmet_pos_28	positive	0.0001	0.25	that  has  hints  of  caramel  . 
 3_gourmet_pos_29	positive	0.0001	0.0001	I  ordered  an  entire  box  of  these  and 
 3_gourmet_pos_30	positive	0.0001	0.0001	they  come  in  a  variety  of  flavors  . 
 3_gourmet_pos_31	positive	0.125	0.25	The  milk  chocolate  and  cherry  filling  is  like  Claude  Debussy  's  R  verie  . 
 3_gourmet_pos_32	positive	0.4375	0.25	It  is  difficult  to  describe  besides  saying 
 3_gourmet_pos_33	positive	0.2845	0.403	it  is  like  a  delicate  cherry  icing 
 3_gourmet_pos_34	positive	0.0001	0.0001	wrapped  in  milk  chocolate  . 
 3_gourmet_pos_35	positive	0.0001	0.0001	Merveilleux  -  Milk  or  dark  chocolate 
 3_gourmet_pos_36	positive	0.0001	0.0001	filled  with  coffee  ganache  . 
 3_gourmet_pos_37	positive	0.5	0.125	Europe  -  Dark  or  milk  chocolate 
 3_gourmet_pos_38	positive	0.0001	0.0001	filled  with  rum  filling  . 
 3_gourmet_pos_39	positive	0.0001	0.0001	Ganache  -  Milk  or  dark  chocolate  with  pure  ganache  . 
 3_gourmet_pos_40	positive	0.0001	0.0001	Tosca  -  Milk  chocolate  with  a  special  ganache  . 
 3_gourmet_pos_41	positive	0.5	0.125	Po  sie  -  Dark  chocolate  and  a  Cointreau  filling  . 
 3_gourmet_pos_42	positive	0.0001	0.25	Antoinette  -  Delicate  caramel  hints  in  the  milk  chocolate  coating  mingle  nicely  with  the  vanilla  filling  . 
 3_gourmet_pos_43	positive	0.0001	0.0001	Eve  -  Milk  or  dark  chocolate  with  a  creamy  dreamy  banana  filling  . 
 3_gourmet_pos_44	positive	0.375	0.1875	Alexandre  le  grand  -  A  milk  or  dark  chocolate  with  caramel  cream  . 
 3_gourmet_pos_45	positive	0.125	0.0001	Also  Recommended  : 
 3_gourmet_pos_46	positive	0.375	0.125	If  you  wish  to  also  try  the  Napolitains  , 
 3_gourmet_pos_47	positive	0.0001	0.0001	I  'd  suggest  the  1  pound  sampler  Ballotin  with  six  varieties  . 
 3_gourmet_pos_48	positive	0.25	0.25	You  may  also  want  to  look  for  the  new  Palet  d'  Or  . 
 3_gourmet_pos_49	positive	0.0001	0.5	A  deeply  delicious  and  strong  bitter  chocolate 
 3_gourmet_pos_50	positive	0.0001	0.0001	filled  with  ganache  . 
 3_gourmet_pos_51	positive	0.125	0.25	The  center  is  made  with  butter  ,  cream  and  chocolate 
 3_gourmet_pos_52	positive	0.125	0.1875	and  the  outer  coating  is  a  masterpiece  with  gold  decorations  . 
 3_gourmet_pos_53	positive	0.0001	0.25	Leonidas  now  has  over  1700  stores  and  sales  locations 
 3_gourmet_pos_54	positive	0.0001	0.0001	worldwide 
 3_gourmet_pos_55	positive	0.625	0.375	and  they  offer  over  80  varieties  of  fresh  chocolates  . 
 3_gourmet_pos_56	positive	0.125	0.25	The  chocolates  are  air 
 3_gourmet_pos_57	positive	0.25	0.4166666666666667	freighted  weekly  from  Brussels  so  you  will  always  find  the  quality  to  be  superior  . 
 3_gourmet_pos_58	positive	0.0001	0.0001	My  chocolates  arrived  fast 
 3_gourmet_pos_59	positive	0.2916666666666667	0.2916666666666667	and  were  as  fresh  as  if  I  had  purchased  them  in  Belgium  . 
 3_gourmet_pos_60	positive	0.125	0.25	They  were  carefully  packaged  in  the  famous  gold  boxes  with  signature\/seasonal  wrapping  and  a  ribbon  . 
 3_gourmet_pos_61	positive	0.4375	0.1875	The  boxes  were  then  placed  in  protective  Styrofoam  containers  to  protect  the  chocolates  during  shipping  . 
 3_gourmet_pos_62	positive	0.125	0.25	The  expedited  shipping  is  recommended  from  May  to  early  September  . 
 3_gourmet_pos_63	positive	0.0001	0.0001	~TheRebeccaReview.com 
 16_gourmet_neg_1	negative	0.0001	0.0001	I  purchased  this  flour  a  few  weeks  ago  and  just  baked  with  it  the  first  time  yesterday  . 
 16_gourmet_neg_2	positive	0.1875	0.3333333333333333	I  was  very  satisfied  with  the  taste  and  texture  of  it  . 
 16_gourmet_neg_3	negative	0.5	0.125	However  , 
 16_gourmet_neg_4	negative	0.5625	0.0001	I  can  not  tolerate  gluten  or  rice 
 16_gourmet_neg_5	negative	0.0001	0.25	and  after  eating  some  of  what  I  had  baked  , 
 16_gourmet_neg_6	negative	0.625	0.25	I  had  an  allergic  reaction  . 
 16_gourmet_neg_7	negative	0.625	0.25	I  called  the  company  and  they  could  not  tell  me  anything  in  regards  to  their  mills 
 16_gourmet_neg_8	negative	0.125	0.25	nor  if  there  could  be  any  cross-contamination  . 
 16_gourmet_neg_9	negative	0.0001	0.0001	The  lady  on  the  phone  seemed  to  think 
 16_gourmet_neg_10	negative	0.125	0.1875	that  the  mills  are  shared  equipment 
 16_gourmet_neg_11	negative	0.125	0.1875	and  that  no  precautions  are  taken 
 16_gourmet_neg_12	negative	0.0001	0.0001	to  avoid  cross-contamination  . 
 16_gourmet_neg_13	positive	0.0001	0.0001	If  you  `  re  buying  it  for  low-carb  prep  only  , 
 16_gourmet_neg_14	positive	0.125	0.5	it  should  be  a  good  flour  at  a  great  deal  . 
 16_gourmet_neg_15	negative	0.125	0.375	Please  beware  if  you  are  using 
 16_gourmet_neg_16	positive	0.0001	0.0001	it 
 16_gourmet_neg_17	negative	0.375	0.0001	to  avoid  gluten  or  other  allergenic  grains 
 4_cell_neg_1	negative	0.625	0.0001	My  problems  with  nextel  did  not  stop 
 4_cell_neg_2	negative	0.0001	0.0001	when  I  canceled  my  service  . 
 4_cell_neg_3	negative	0.625	0.125	I  will  get  to  the  problems  with  the  service  . 
 4_cell_neg_4	negative	0.0001	0.25	When  I  went  to  get  a  new  phone  a  day 
 4_cell_neg_5	negative	0.0001	0.1875	before  my  contract  expired  , 
 4_cell_neg_6	negative	0.375	0.25	I  of  course  wanted  to  keep  my  number  . 
 4_cell_neg_7	negative	0.0001	0.125	So  as  I  went  to  get  my  Cingular  phone 
 4_cell_neg_8	negative	0.125	0.625	-LRB-  highly  recommended  -RRB-  , 
 4_cell_neg_9	negative	0.375	0.3125	I  had  the  old  number 
 4_cell_neg_10	negative	0.375	0.375	switched  to  my  new  number  . 
 4_cell_neg_11	negative	0.0001	0.125	Today  , 
 4_cell_neg_12	negative	0.625	0.16666666666666666	I  get  in  the  mail  my  nextel  statement  for  the  month  with  a  $  200  early  termination  even  though  I  had  not  canceled  my  service  , 
 4_cell_neg_13	negative	0.0001	0.25	but  had  simply  got  a  new  phone 
 4_cell_neg_14	negative	0.375	0.0001	and  switched  my  number  over  . 
 4_cell_neg_15	negative	0.125	0.25	This  was  on  icing  on  the  cake 
 4_cell_neg_16	negative	0.625	0.5	after  2  years  of  absolutely  amazingy  bad  service  from  nextel  . 
 4_cell_neg_17	negative	0.5	0.0001	In  my  town  ,  not  a  small  town  by  any  means  , 
 4_cell_neg_18	negative	0.1875	0.25	there  are  very  few  places 
 4_cell_neg_19	negative	0.0001	0.25	that  have  any  service  . 
 4_cell_neg_20	negative	0.125	0.25	In  the  largest  subdivision  , 
 4_cell_neg_21	negative	0.625	0.125	you  can  not  get  service  anywhere  . 
 4_cell_neg_22	negative	0.25	0.125	I  constantly  get  comments  from  people 
 4_cell_neg_23	negative	0.0001	0.0001	trying 
 4_cell_neg_24	negative	0.0001	0.0001	to  reach  me 
 4_cell_neg_25	negative	0.0001	0.0001	that  get  the  classic  nextel  line  .  .  . 
 4_cell_neg_26	negative	0.0001	0.0001	Please  hold 
 4_cell_neg_27	negative	0.125	0.20833333333333334	while  the  nextel  subscriber  you  are  trying  to  reach  is  located  . 
 4_cell_neg_28	negative	0.625	0.1875	Most  of  the  time  I  would  not  even  recieve  incoming  calls  ,  calls  would  go  straight  to  my  voice  mail  . 
 4_cell_neg_29	negative	0.625	0.125	Not  only  would  I  not  get  the  calls  , 
 4_cell_neg_30	negative	0.625	0.125	but  often  I  would  not  even  get  the  voice  mails  until  days  or  even  weeks  later  . 
 4_cell_neg_31	negative	0.0001	0.375	When  I  did  actually  take  calls 
 4_cell_neg_32	negative	0.0001	0.0001	-LRB-  and  call  out  -RRB-  , 
 4_cell_neg_33	negative	0.375	0.5	I  can  not  count  the  number  of  times 
 4_cell_neg_34	negative	0.0001	0.0001	I  `  ve  had  my  call 
 4_cell_neg_35	negative	0.0001	0.0001	dropped  . 
 4_cell_neg_36	negative	0.625	0.625	I  recieved  so  many  different  error  messages  sometimes 
 4_cell_neg_37	negative	0.625	0.375	I  wonder  if  they  just  spend  all  their  time  at  nextel  thinking  of  different  error  messages  to  program  into  their  phones  . 
 4_cell_neg_38	negative	0.0001	0.0001	That  brings 
 4_cell_neg_39	negative	0.25	0.0001	me  to  the  selling  point  of  nextel  ,  the  famed  and  well-loved  direct  connect  feature  . 
 4_cell_neg_40	negative	0.125	0.375	This  is  an  absolute  joke  . 
 4_cell_neg_41	negative	0.25	0.0001	Direct  connect  only  works  MAYBE  half  the  time 
 4_cell_neg_42	negative	0.0001	0.0001	I  tried  to  use  it  . 
 4_cell_neg_43	negative	0.0001	0.125	Even  then  ,  in  the  middle  of  the  conversation 
 4_cell_neg_44	negative	0.125	0.25	I  would  be  greeted  by  the  loud  beep  of  my  phone 
 4_cell_neg_45	negative	0.0001	0.0001	telling  me 
 4_cell_neg_46	negative	0.125	0.25	I  wont  be  talking  to  that  person  anymore  . 
 4_cell_neg_47	negative	0.0001	0.0001	Of  course  , 
 4_cell_neg_48	negative	0.3333333333333333	0.25	I  would  expect  nothing  less  from  the  nextel  network  . 
 4_cell_neg_49	negative	0.4375	0.25	Text  messaging  with  nextel  is  next  to  impossible  . 
 4_cell_neg_50	negative	0.625	0.0001	If  it  did  not  take  hours 
 4_cell_neg_51	negative	0.0001	0.0001	to  send  or  recieve  a  message  , 
 4_cell_neg_52	negative	0.0001	0.125	it  took  days  ,  or  maybe  did  n't  even  come  at  all  . 
 4_cell_neg_53	positive	0.125	0.25	The  internet  access  was  fine  , 
 4_cell_neg_54	negative	0.0001	0.0001	it  the  rare  instance  that  it  worked  . 
 4_cell_neg_55	negative	0.0001	0.0001	Of  course  , 
 4_cell_neg_56	negative	0.0001	0.25	when  you  do  n't  have  service  , 
 4_cell_neg_57	negative	0.0001	0.125	you  do  n't  get  the  internet  access  either  . 
 4_cell_neg_58	negative	0.3333333333333333	0.21875	"I  was  constantly  getting  the  message  ""  network  not  available  ""  . "
 4_cell_neg_59	negative	0.4375	0.25	Calling  and  trying  to  complain  to  nextel  is  futile  . 
 4_cell_neg_60	negative	0.125	0.125	Trying  to  get  through  to  customer  service  takes  forever 
 4_cell_neg_61	negative	0.25	0.1875	and  once  you  get  through  they  do  nothing  . 
 4_cell_neg_62	negative	0.25	0.25	My  experience  with  nextel  has  been  nothing  short  of  a  disaster 
 4_cell_neg_63	negative	0.5	0.0001	and  I  write  this  trying  to  warn  anyone 
 4_cell_neg_64	negative	0.0001	0.125	considering  nextel  . 
 4_cell_neg_65	negative	0.125	0.4166666666666667	Stick  with  Verizon  or  Cingular  and  you  will  be  much  happier  in  the  end  . 
 4_cell_neg_66	negative	0.625	0.0001	Do  n't  make  the  same  mistake 
 4_cell_neg_67	negative	0.0001	0.0001	I  did  . 
 8_cell_pos_1	positive	0.5	0.0001	For  the  $  50  bucks 
 8_cell_pos_2	positive	0.0001	0.0001	you  pay  here  , 
 8_cell_pos_3	positive	0.0001	0.125	you  get  the  phone  plus  300  minutes  of  airtime  . 
 8_cell_pos_4	positive	0.625	0.0001	That  's  not  a  bad  deal 
 8_cell_pos_5	positive	0.0001	0.125	considering  if  you  bought  the  phone 
 8_cell_pos_6	positive	0.0001	0.0001	itself  elsewhere  , 
 8_cell_pos_7	positive	0.3125	0.25	it  would  be  $  20  bucks  , 
 8_cell_pos_8	positive	0.375	0.5	and  buying  the  airtime  separately  would  also  total  approximately  $  20  some  odd  bucks  or  so  . 
 8_cell_pos_9	positive	0.0001	0.625	Plus  tax  . 
 8_cell_pos_10	positive	0.1875	0.375	So  cost  works  about  to  be  about  the  same  . 
 8_cell_pos_11	positive	0.0001	0.375	Frankly  , 
 8_cell_pos_12	positive	0.0001	0.0001	I  see  no  savings  to  buying  this  phone  on  this  site  versus  elsewhere  . 
 8_cell_pos_13	positive	0.0001	0.125	Regarding  the  sim  card  , 
 8_cell_pos_14	positive	0.4375	0.1875	I  noticed  nothing  unusual  or  problematic  about  insertion  . 
 8_cell_pos_15	positive	0.125	0.25	A  sim  card  is  a  delicate  silicon  apparatus 
 8_cell_pos_16	positive	0.125	0.4583333333333333	that  is  highly  susceptible  to  ESD  -  electro  static  discharge  - 
 8_cell_pos_17	positive	0.125	0.25	just  like  computer  RAM  is  . 
 8_cell_pos_18	positive	0.125	0.375	ESD  is  probably  the  primary  reason 
 8_cell_pos_19	positive	0.125	0.25	why  so  many  reviewers  phones  here  have  failed  . 
 8_cell_pos_20	positive	0.0001	0.0001	I  'd  bet  every  single  one  of  them  reside  in  geographical  locations 
 8_cell_pos_21	positive	0.125	0.25	where  the  weather  is  cold  and  snows  . 
 8_cell_pos_22	positive	0.0001	0.0001	Before  you  handle  the  sim  card  , 
 8_cell_pos_23	positive	0.0001	0.0001	"you  should  ""  ground  "" "
 8_cell_pos_24	positive	0.0001	0.0001	yourself  by  touching  something  metal  . 
 8_cell_pos_25	positive	0.1875	0.5	Otherwise  you  run  the  risk  of  destroying  the  sim  card  with  ESD  . 
 8_cell_pos_26	positive	0.125	0.25	The  phone  itself  is  OK  . 
 8_cell_pos_27	positive	0.0001	0.0001	It  's  BASIC  . 
 8_cell_pos_28	positive	0.0001	0.75	Emphasis  on  the  basic  . 
 8_cell_pos_29	negative	0.0001	0.125	I  just  transferred  my  mobile  #  from  a  Motorola  V120c  and  notwithstanding  the  annoying  20  polyphonic  ringtones  on  the  c139  ,  about  the  only  edge 
 8_cell_pos_30	positive	0.125	0.25	the  c139  has  over  the  V120c  is  the  color  display  . 
 8_cell_pos_31	negative	0.625	0.25	Please  also  note  that  c139  does  not  have  any  kind  of  interface  as  to  a  pc  so  that  means 
 8_cell_pos_32	negative	0.125	0.25	you  are  stuck  with  the  bundled  ringtones  and  the  wallpaper  . 
 8_cell_pos_33	negative	0.0001	0.25	IMO  ,  Motorola  could  have  added  a  port 
 8_cell_pos_34	negative	0.0001	0.0001	to  accomodate  a  USB  interface  to  this  model  . 
 8_cell_pos_35	negative	0.375	0.20833333333333334	It  was  short-sighted  and  just  dumb  not  to  considering  the  V120c  -  also  in  the  same  price  range  -  has  such  a  port  . 
 8_cell_pos_36	negative	0.125	0.4375	Voicemail  is  extremely  problematic  to  set  up  at  this  time  . 
 8_cell_pos_37	negative	0.0001	0.25	I  only  just  had  the  phone 
 8_cell_pos_38	negative	0.0001	0.0001	activated  on  this  past  Saturday 
 8_cell_pos_39	negative	0.0001	0.0001	-LRB-  10/28/06  -RRB- 
 8_cell_pos_40	negative	0.25	0.3125	and  it  took  over  5  hours  for  my  number  to  be  transferred  over  to  the  new  phone  . 
 8_cell_pos_41	positive	0.0001	0.0001	Also  , 
 8_cell_pos_42	positive	0.125	0.375	it  is  an  entirely  new  network  . 
 8_cell_pos_43	positive	0.125	0.25	In  Southern  California  ,  the  network  this  model  TracFone  uses  is  Cingular  . 
 8_cell_pos_44	negative	0.0001	0.0001	Suffice  it  to  say  , 
 8_cell_pos_45	negative	0.5	0.1875	I  followed  all  the  instructions  on  the  website  explicitly  ,  however  Cingular  just  keeps  regurgitating  its  canned  message 
 8_cell_pos_46	negative	0.375	0.0001	that  it  does  n't  recognize  my  number 
 8_cell_pos_47	negative	0.375	0.0001	and  to  input  my  voicemail  number  . 
 8_cell_pos_48	negative	0.0001	0.0001	And  around  and  around  it  goes  . 
 8_cell_pos_49	positive	0.25	0.25	I  anticipate  nothing 
 8_cell_pos_50	positive	0.625	0.125	"but  problems  with  ""  technical  support  "" "
 8_cell_pos_51	positive	0.0001	0.0001	when  I  contact  them  . 
 8_cell_pos_52	positive	0.2916666666666667	0.2708333333333333	They  are  very  polite  as  customer  service  reps  ,  however  they  can  barely  speak  or  understand  English  . 
 8_cell_pos_53	positive	0.125	0.25	I  am 
 8_cell_pos_54	positive	0.0001	0.0001	envisioning  hours  of  BS  with  the  call 
 8_cell_pos_55	positive	0.0001	0.25	I  have  to  make 
 8_cell_pos_56	positive	0.3333333333333333	0.20833333333333334	because  past  experience  has  indicated  to  me  that  these  reps  are  not  technical  whatSOever  . 
