8_gourmet_neg_13	that  would  be  unacceptable  in  anyone  's  view  , 	0.25	0.1875
8_gourmet_neg_14	espescially  since  giving  a  gift  basket  can  be  time-sensitive  . 	0.125	0.25
8_gourmet_neg_15	Until  this  company  gets  with  the  program 	0.0001	0.125
8_gourmet_neg_16	and  gets  other  distribution  facilities  I  would  stay  away 	0.625	0.25
8_gourmet_neg_17	unless  you  want  to  wait  two  weeks  for  a  simple  basket  to  be  delivered  . 	0.25	0.20833333333333334
2_cell_neg_1	First  ,  let 	0.0001	0.0001
2_cell_neg_2	me  say 	0.0001	0.0001
2_cell_neg_3	that  I  really  wanted  to  like  this  device  . 	0.0001	0.3333333333333333
2_cell_neg_4	I  had  patience  and  understanding  for  a  while 	0.0001	0.5
2_cell_neg_5	but  it  got  me  nowhere  . 	0.125	0.125
2_cell_neg_6	The  main  issue  with  this  phone  is  its  operating  system  : 	0.125	0.20833333333333334
2_cell_neg_7	Windows  Mobile  5.0  . 	0.0001	0.0001
2_cell_neg_8	This  OS  is  a  piece  of  fluff  garbage  . 	0.125	0.25
2_cell_neg_9	Simple  things  that  should  take  a  click  or  two  have  become  so  difficult 	0.75	0.25
2_cell_neg_10	to  access  that  you  basically  just  give  up  . 	0.125	0.5
2_cell_neg_11	Main  Gripes 	0.625	0.0001
2_cell_neg_12	----------- 	0.0001	0.0001
2_cell_neg_13	Connectivity  with  T-Mobile  is  horrible  : 	0.125	0.25
2_cell_neg_14	accessing  the  aim  function  does  n't  work  9  times  out  of  10  . 	0.0001	0.5
2_cell_neg_15	E-mail  functions  are  useless  . 	0.125	0.25
2_cell_neg_16	I  tried 	0.0001	0.0001
2_cell_neg_17	finding  a  solution  for  hours  and  the  best  I  got  was  having  my  email 	0.125	0.34375
2_cell_neg_18	checked  every  hour 	0.0001	0.5
2_cell_neg_19	but  deleted  shortly  after  that  . 	0.125	0.0001
2_cell_neg_20	Internet  explorer  can  NEVER  find  the  page  that  I  'm  looking  for  and  consistently  tells  me  to  try  again  . 	0.625	0.25
2_cell_neg_21	Even  when  connected  to  wi-fi  this  happens  . 	0.0001	0.125
2_cell_neg_22	Let  me  tell  you  also  that  this  device  does  not  let  you  choose  between  wi-fi  and  edge  . 	0.625	0.0001
2_cell_neg_23	If  you  already  opened  IE  and  you  were  using  EDGE  then  it  will  continue  to  use  EDGE 	0.125	0.1875
2_cell_neg_24	unless  you  restart  the  phone  with  wi-fi  enabled  . 	0.0001	0.375
2_cell_neg_25	Calls 	0.0001	0.0001
2_cell_neg_26	----- 	0.0001	0.0001
2_cell_neg_27	Making  a  call  was  so  difficult  that  I  wanted  to  smash  the  phone  on  a  daily  basis  . 	0.375	0.25
2_cell_neg_28	Usually  , 	0.0001	0.0001
2_cell_neg_29	I  would  press  talk 	0.125	0.0001
2_cell_neg_30	to  dial  a  call 	0.0001	0.0001
2_cell_neg_31	"and  it  would  immediately  say  ""  Call  Ended  .  "" "	0.375	0.0001
2_cell_neg_32	It  's  as  if  the  device  does  n't  even  want  to  try  . 	0.0001	0.1875
2_cell_neg_33	Also  , 	0.0001	0.0001
2_cell_neg_34	when  answering  a  call  ,  well  trying  to  answer  a  call  , 	0.25	0.375
2_cell_neg_35	it  would  drop  it  as  soon  as  I  pressed  talk  . 	0.125	0.0001
2_cell_neg_36	What  the  HELL  is  THAT  !  ? 	0.25	0.25
2_cell_neg_37	What  good  is  a  phone 	0.125	0.5
2_cell_neg_38	if  you  ca  n't  make  or  receive  calls  ? 	0.0001	0.0001
2_cell_neg_39	Keep  in  mind  this  happens  around  half  the  time  . 	0.0001	0.125
2_cell_neg_40	Also  keep  in  mind  that  I  live  in  NEW  YORK  CITY  ! 	0.0001	0.125
2_cell_neg_41	My  calls  should  not  be  dropping  except  for  when  I  'm  in  the  subway  . 	0.375	0.25
2_cell_neg_42	The  side  volume  button  is  extremely  annoying  causing  the  volume 	0.125	0.4375
2_cell_neg_43	to  go  to  both  extremes  within  one  conversation  . 	0.0001	0.125
2_cell_neg_44	Not  only  that  , 	0.625	0.0001
2_cell_neg_45	but  when  you  disable  it  , 	0.0001	0.0001
2_cell_neg_46	you  have  no  other  method  of  changing  the  volume  on  the  device  . 	0.625	0.25
2_cell_neg_47	ARGGGHHH  ! 	0.0001	0.0001
2_cell_neg_48	Keyboard 	0.0001	0.0001
2_cell_neg_49	------- 	0.0001	0.0001
2_cell_neg_50	While  the  keyboard  is  basically  easy  to  type  on  ,  the  phone  is  buggy  . 	0.16666666666666666	0.40625
2_cell_neg_51	First  off  ,  the  t9  sucks  ! 	0.0001	0.0001
2_cell_neg_52	It  will  completely  change  the  word 	0.0001	0.5
2_cell_neg_53	you  are  typing  to  a  word 	0.125	0.25
2_cell_neg_54	that  's  in  its  dictionary 	0.0001	0.0001
2_cell_neg_55	while  you  `  re  typing  ! 	0.0001	0.0001
2_cell_neg_56	EXTREMELY  FRUSTRATING  ! 	0.0001	0.625
2_cell_neg_57	Now  get  this  , 	0.0001	0.125
2_cell_neg_58	you  ca  n't  even  permanently  keep  the  t9  off  . 	0.0001	0.1875
2_cell_neg_59	So  you  have  to  keep  going  into  the  menu 	0.0001	0.25
2_cell_neg_60	to  change  it  to  normal  ABC  mode  . 	0.5	0.0001
2_cell_neg_61	While  I  appreciate  the  ability  to  have  faster  typing  ,  is  n't  the  whole  point  of  a  QWERTY 	0.125	0.25
2_cell_neg_62	being  able  to  type  without  using  t9  ? 	0.125	0.1875
2_cell_neg_63	"When  you  actually  get  to  typing  ,  sometimes  ,  the  keys  will  ""  stick  "" "	0.0001	0.25
2_cell_neg_64	and  a  character  will  continuously  repeat  until  you  stop  it  . 	0.0001	0.0001
2_cell_neg_65	This  is  n't  a  physical  keyboard  issue  but  yet  another  software  issue  . 	0.125	0.1875
2_cell_neg_66	Programs 	0.0001	0.0001
2_cell_neg_67	------- 	0.0001	0.0001
2_cell_neg_68	For  all 	0.0001	0.0001
2_cell_neg_69	you  techno  oriented  people  out  there 	0.0001	0.0001
2_cell_neg_70	-LRB-  basically  everyone  buying  this  phone  -RRB-  , 	0.0001	0.5
2_cell_neg_71	the  programs  this  device  has  available  for  download  are  minuscule  . 	0.125	0.2916666666666667
2_cell_neg_72	Not  only  is  the  catalog  of  programs  extremely  limited 	0.375	0.4375
2_cell_neg_73	but  when  using  a  JAVA  program 	0.0001	0.0001
2_cell_neg_74	-LRB- 	0.0001	0.0001
2_cell_neg_75	which  most  programs  are  coded  in  -RRB- 	0.125	0.25
2_cell_neg_76	the  Dash  's  JAVA  program  will  not  allow 	0.625	0.375
2_cell_neg_77	you 	0.0001	0.0001
2_cell_neg_78	to  open  those  programs  . 	0.0001	0.0001
2_cell_neg_79	I  ALWAYS  get  an  error 	0.625	0.125
2_cell_neg_80	"stating  ""  A  Java  midlet  is  not  responding  "" "	0.375	0.25
2_cell_neg_81	It  then  gives  me  the  choice  of  waiting  or  killing  the  app  . 	0.3125	0.0001
2_cell_neg_82	Neither  of  which  solve 	0.0001	0.0001
2_cell_neg_83	anything  . 	0.0001	0.0001
2_cell_neg_84	This  phone  is  so  useless 	0.125	0.25
2_cell_neg_85	it  's  beyond  words  . 	0.0001	0.0001
2_cell_neg_86	I  could  go  on  and  on  about  it  's  issues 	0.0001	0.125
2_cell_neg_87	but  I  really  do  n't  care  to  . 	0.0001	0.5
2_cell_neg_88	STAY  AWAY  FROM  THIS  PHONE  ! 	0.0001	0.0001
2_cell_neg_89	While  T-mobile  customer  support  is  very  helpful  and  friendly  , 	0.16666666666666666	0.25
2_cell_neg_90	their  service\/coverage  is  non-existent  . 	0.125	0.25
2_cell_neg_91	Calls  are  constantly  dropped  , 	0.1875	0.1875
2_cell_neg_92	I  get  voice  mails 	0.0001	0.125
2_cell_neg_93	without  the  phone  even  ringing  , 	0.0001	0.125
2_cell_neg_94	and  internet  connectivity  is  never  really  available  . 	0.375	0.4166666666666667
2_cell_neg_95	Please  ,  do  yourself  a  favor 	0.0001	0.125
2_cell_neg_96	and  wait  for  the  iPhone  . 	0.0001	0.0001
11_cell_pos_1	I  purchased  this  Nokia  5300  Black  at  the  T-Mobile  store  . 	0.375	0.0001
11_cell_pos_2	It  does  come  with  1  GB  memory  card 	0.0001	0.0001
11_cell_pos_3	and  I  was  able  to  easily  load  up  160  songs  last  night  with  no  problems  . 	0.375	0.20833333333333334
11_cell_pos_4	Phone  comes  with  USB  cable  to  connect  to  your  computer  . 	0.0001	0.0001
11_cell_pos_5	I  have  a  Mac 	0.0001	0.25
11_cell_pos_6	so  this  was  easy  to  do  . 	0.1875	0.4375
11_cell_pos_7	You  will  not  be  able  to  download  songs 	0.375	0.1875
11_cell_pos_8	bought  from  iTunes 	0.0001	0.0001
11_cell_pos_9	but  you  can  load  up  AAC  files  and  mp3  and  mp4  . 	0.0001	0.0001
11_cell_pos_10	You  can  hold  up  to  500  songs  if  they  are  all  3.5  minutes  long  and  compressed  to  128  kps  . 	0.125	0.375
11_cell_pos_11	My  music  is  usually  remixed  and\/or  longer  than  3.5  minutes  each  . 	0.125	0.25
11_cell_pos_12	I  was  n't  able  to  sync  up  with  Bluetooth  to  my  iBook 	0.125	0.1875
11_cell_pos_13	but  I  was  able  to  pair  with  my  Motorola  T305  that  I  will  be  using  in  my  car  . 	0.125	0.20833333333333334
11_cell_pos_14	Apple  has  not  approved  the  Nokia  5300  yet  to  sync  . 	0.625	0.25
11_cell_pos_15	I  am  sure 	0.3125	0.25
11_cell_pos_16	it  is  a  matter  of  time  since  the  phone  is  rather  new  . 	0.25	0.3
11_cell_pos_17	Overall  , 	0.0001	0.0001
11_cell_pos_18	I  love  the  feel  of  this  phone  ,  has  wonderful  2  in  screen  ,  color  is  great  ,  camera  is  cool  , 	0.125	0.2708333333333333
11_cell_pos_19	and  it  is  very  intuitive  to  use  . 	0.1875	0.25
11_cell_pos_20	I  have  been  with  Samsung  over  the  last  three  years 	0.125	0.25
11_cell_pos_21	and  I  was  concerned  about  going  back  to  a  Nokia  . 	0.125	0.25
11_cell_pos_22	However  ,  the  speakerphone  is  absolutely  great  compared  to  the  Motorola  195  that  I  originally  got  but  returned  . 	0.25	0.225
11_cell_pos_23	Once  you  load  up  your  songs  , 	0.0001	0.0001
11_cell_pos_24	the  speaker  is  impressive  . 	0.125	0.1875
11_cell_pos_25	This  morning  , 	0.0001	0.0001
11_cell_pos_26	I  had  the  phone  playing  music  in  one  part  of  the  house  , 	0.0001	0.25
11_cell_pos_27	and  I  had  to  go  get  something  at  the  other  end  of  the  house  , 	0.625	0.25
11_cell_pos_28	and  I  could  still  hear  the  music  perfectly  . 	0.125	0.5
11_cell_pos_29	Calling  on  the  phone  was  better  than  expected  . 	0.1875	0.40625
11_cell_pos_30	I  was  talking  to  my  friend  during  busy  traffic  and  lots  of  people\/background  noise 	0.1875	0.25
11_cell_pos_31	and  I  was  able  to  carry  on  a  pleasant  conversation  with  her  unlike  my  Samsung 	0.125	0.3333333333333333
11_cell_pos_32	that  was  difficult  to  do  this  with  . 	0.4375	0.25
11_cell_pos_33	The  phone  is  quite  sturdy  . 	0.3333333333333333	0.25
11_cell_pos_34	And  I  am  happy  to  have  a  phone 	0.125	0.4583333333333333
11_cell_pos_35	that  not  everyone  has  -  a  Motorola  Razor  . 	0.625	0.25
11_cell_pos_36	This  Nokia  5300  looks  a  bit  chucky  compared  to  that  phone 	0.125	0.0001
11_cell_pos_37	but  I  feel  like  I  have  a  very  unique  phone 	0.25	0.20833333333333334
11_cell_pos_38	that  is  more  than  a  phone  . 	0.125	0.25
11_cell_pos_39	Who  needs  an  iPod  mini 	0.25	0.25
11_cell_pos_40	when  you  can  get  this  and  your  phone  all  in  one  ? 	0.0001	0.125
11_cell_pos_41	I  just  ordered  the  Boxwave  Frost  Case  for  this  phone  . 	0.0001	0.0001
11_cell_pos_42	There  is  very  little  to  chose  from  at  the  T-Mobile  store 	0.25	0.25
11_cell_pos_43	as  far  as  accessories  and  Nokia.com  did  n't  have  much  either  . 	0.375	0.25
11_cell_pos_44	\*\*\*\*\* 	0.0001	0.0001
11_cell_pos_45	The  alarm  feature  to  wake  up  is  cool  too  . 	0.1875	0.25
11_cell_pos_46	You  can  choose  to  wake  up  to  your  favorite  song  that  you  have  downloaded  and  you  can  program  it  to  slowly  increase  the  volume  of  the  song  for  your  alarm  . 	0.25	0.3125
11_cell_pos_47	It  also  comes  with  programmable  snooze  . 	0.375	0.0001
11_cell_pos_48	What  a  dream  ! 	0.0001	0.0001
11_cell_pos_49	\*\*\*\*\* 	0.0001	0.0001
11_cell_pos_50	You  can  make  calls 	0.0001	0.0001
11_cell_pos_51	without  even  having  to  slide  the  phone 	0.0001	0.1875
11_cell_pos_52	to  dial  . 	0.0001	0.0001
11_cell_pos_53	As  long  as  you  have  the  number 	0.375	0.25
11_cell_pos_54	you  want  already  stored  in  your  phone  book  , 	0.0001	0.1875
11_cell_pos_55	then  all  you  have  to  do  is  look  up 	0.125	0.25
11_cell_pos_56	and  press  the  green  button  ! 	0.0001	0.0001
11_cell_pos_57	\*\*\*\*\* 	0.0001	0.0001
11_cell_pos_58	When  you  are  playing  your  music  , 	0.125	0.25
11_cell_pos_59	if  an  incoming  call  comes  in  , 	0.0001	0.0001
11_cell_pos_60	it  will  stop  playing  the  song 	0.0001	0.0001
11_cell_pos_61	and  then  alert  you  with  the  normal  ring  tone  that  a  call  is  coming  in  . 	0.25	0.25
11_cell_pos_62	Once  you  are  done  with  the  phone  call  , 	0.125	0.25
11_cell_pos_63	you  can  resume  playing  your  music  . 	0.0001	0.0001
11_cell_pos_64	\*\*\*\*\* 	0.0001	0.0001
11_cell_pos_65	As  I  said  ,  this  phone  is  a  gem  in  all  areas 	0.125	0.375
11_cell_pos_66	-  speaker  ,  sturdy  ,  colorful  , 	0.0001	0.0001
11_cell_pos_67	I  think 	0.0001	0.0001
11_cell_pos_68	it  is  contemporary 	0.125	0.25
11_cell_pos_69	and  an  acquired  taste  for  sure  but  nonetheless  appealing  ,  call  quality  is  great  even  in  loud  areas  ,  and  lots  of  little  creature  comforts  . 	0.28125	0.21875
11_cell_pos_70	Definitely  consider  this  phone  if  you  really  like  to  have  music 	0.0001	0.3125
11_cell_pos_71	and  bluetooth  and  speakerphone  . 	0.0001	0.0001
11_cell_pos_72	Else  ,  this  may  not  be  the  phone  for  you 	0.375	0.25
14_kitchen_pos_1	This  is  a  lovely  little  crockpot 	0.25	0.25
14_kitchen_pos_2	whose  small  size  makes  it  uniquely  useful  for  a  number  of  purposes  . 	0.375	0.125
14_kitchen_pos_3	I  `  ve  owned  larger  crockpots  for  a  couple  decades 	0.125	0.25
14_kitchen_pos_4	-LRB-  currently  a  6  quart  Rival  Smartcooker  is  my  mainstay  for  preparing  family-size  meals  -RRB-  , 	0.125	0.25
14_kitchen_pos_5	but  the  larger  pots  take  up  a  significant  amount  of  counter  space  &  are  n't  at  all  useful  for  heating  or  re-heating  small  quantities  . 	0.25	0.2916666666666667
14_kitchen_pos_6	This  little  crockpot  ,  however  ,  is  perfect  for  heating  or  re-heating  2-4  servings  of  soup  or  stew  . 	0.35	0.3333333333333333
14_kitchen_pos_7	I  originally  bought  it  ,  however  , 	0.5	0.125
14_kitchen_pos_8	because  it  is  \*  absolutely  perfect  \*  for  making  hot  cereal  on  cold  mornings  ,  especially  those  hot  cereals 	0.4375	0.375
14_kitchen_pos_9	that  require  more  than  a  few  minutes  of  cooking  in  the  microwave  or  on  the  stovetop  ,  such  as  steel-cut  oatmeal 	0.0001	0.0001
14_kitchen_pos_10	-LRB-  try  the  nutty  goodness  of  traditional  steel-cut  oatmeal 	0.0001	0.625
14_kitchen_pos_11	once  -LRB-  also  available  here  at  Amazon  -RRB- 	0.0001	0.25
14_kitchen_pos_12	"&  you  `  re  unlikely  ever  to  return  to  instant  or  ""  quick  cook  ""  oatmeal  again  -RRB-  . "	0.0001	0.0001
14_kitchen_pos_13	There  is  nothing  nicer  on  a  cold  winter  morning  than  walking  into  the  kitchen  &  knowing  that  a  healthy  ,  delicious  hot  breakfast  is  awaiting  you  . 	0.175	0.375
14_kitchen_pos_14	From  mid-October  to  late-March  ,  virtually  every  night  I  prepare  my  entire  family  's  hot  breakfast  cereal  for  the  next  morning  in  this  little  crockpot  ,  with  no  more  effort 	0.25	0.0001
14_kitchen_pos_15	than  is  required  to  make  single  serving  of  instant  oatmeal  or  cream  of  wheat  in  the  microwave  . 	0.1875	0.25
14_kitchen_pos_16	Other  uses 	0.625	0.0001
14_kitchen_pos_17	we  `  ve  discovered  : 	0.0001	0.0001
14_kitchen_pos_18	it  's  perfect  for  making  &  serving  hot  mulled  cider  ; 	0.125	0.625
14_kitchen_pos_19	keeping  hot  dips  , 	0.0001	0.0001
14_kitchen_pos_20	gravies  &  warm  sauces  &  syrups 	0.0001	0.0001
14_kitchen_pos_21	heated  on  the  buffet  ; 	0.0001	0.0001
14_kitchen_pos_22	as  a  substitute  fondue  pot  ; 	0.0001	0.0001
14_kitchen_pos_23	&  for  heating  soup  at  times 	0.0001	0.5
14_kitchen_pos_24	when  hovering  over  a  stovetop  or  near  a  microwave  would  be  incovenient 	0.125	0.25
14_kitchen_pos_25	-LRB-  how  nice  to  come  inside  from  raking  leaves  or  shoveling  snow  to  a  hot  bowl  of  soup  !  -RRB-  . 	0.0001	0.0001
14_kitchen_pos_26	For  single  people  or  couples 	0.125	0.0001
14_kitchen_pos_27	who  prefer  not  to  cook  in  large  quantities  or  apartment  dwellers  with  limited  storage  space  ,  this  crockpot  would  be  a  very  acceptable  slow  cooker  , 	0.3	0.45
14_kitchen_pos_28	especially  if  used  in  conjunction  with  Rival  's  inexpensive  SP100-PDQ  Smart-Part  Module 	0.25	0.125
14_kitchen_pos_29	-LRB-  also  sold  on  Amazon  as  of  the  date  of  this  review  -RRB-  , 	0.0001	0.125
14_kitchen_pos_30	which  provides  the  same  timed-cooking  controls 	0.0001	0.0001
14_kitchen_pos_31	that  are  integrated  with  many  of  Rival  's  larger  ,  more  expensive  crockpots  . 	0.125	0.3333333333333333
14_kitchen_pos_32	The  energy  used  is  minimal  ,  too 	0.1875	0.1875
14_kitchen_pos_33	--  only  80  watts  -- 	0.0001	0.0001
14_kitchen_pos_34	&  the  stoneware  bowl  fits  easily  in  the  dishwasher  , 	0.5	0.25
14_kitchen_pos_35	as  does  the  lid  ,  for  very  convenient  clean-up 	0.25	0.4375
16_kitchen_neg_1	Okay  , 	0.125	0.125
16_kitchen_neg_2	I  bought  for  the  price  . 	0.0001	0.0001
16_kitchen_neg_3	And  it  is  effective  enough  . 	0.125	0.20833333333333334
16_kitchen_neg_4	But  it  is  very  clumsy  and  unergonomic  , 	0.1875	0.25
16_kitchen_neg_5	so  that  after  a  couple  minutes  of  use 	0.125	0.0001
16_kitchen_neg_6	it  is  difficult  to  handle  any  longer  . 	0.4375	0.25
16_kitchen_neg_7	The  main  problems  are  : 	0.375	0.25
16_kitchen_neg_8	Balance  of  weight  ,  and  the  switch  . 	0.0001	0.0001
16_kitchen_neg_9	First  ,  the  switch  : 	0.0001	0.0001
16_kitchen_neg_10	Because  it  is  a  cheap  push-in  button  , 	0.125	0.25
16_kitchen_neg_11	which  must  be  constantly  depressed  to  keep  the  knife  on  , 	0.16666666666666666	0.1875
16_kitchen_neg_12	you  lose  optimum  control  quickly  . 	0.5	0.125
16_kitchen_neg_13	The  handle  is  badly  placed  for  this  , 	0.1875	0.25
16_kitchen_neg_14	as  your  thumb  must  always  be  on  TOP  of  the  handle  and  forward  toward  the  front  of  it  , 	0.125	0.25
16_kitchen_neg_15	but  you  ca  n't  hold  your  hand  up  there 	0.0001	0.5
16_kitchen_neg_16	because  your  wrist  angle  will  be  completely  wrong  for  cutting  . 	0.4375	0.2916666666666667
16_kitchen_neg_17	In  addition  , 	0.0001	0.0001
16_kitchen_neg_18	keeping 	0.0001	0.0001
16_kitchen_neg_19	that  button  depressed  is  difficult 	0.3333333333333333	0.25
16_kitchen_neg_20	not  only  because  it  does  require  a  constant  application  of  pressure 	0.3333333333333333	0.5
16_kitchen_neg_21	at  a  different  direction  from  both  the  grasp 	0.0001	0.5625
16_kitchen_neg_22	and  the  application  of  the  knife  ,  but  because  the  button  sinks  deep  into  the  handle  ,  so  your  thumb  is  inside  the  handle  as  you  `  re  trying  to  hold  and  control  the  knife  : 	0.125	0.25
16_kitchen_neg_23	Quick  cramp  . 	0.75	0.0001
16_kitchen_neg_24	Moreover  , 	0.0001	0.0001
16_kitchen_neg_25	as  you  `  re  pushing  it  in  , 	0.0001	0.0001
16_kitchen_neg_26	if  the  food  you  `  re  cutting  is  moist 	0.125	0.25
16_kitchen_neg_27	-LRB-  like  a  turkey  -RRB-  , 	0.0001	0.0001
16_kitchen_neg_28	juices  may  run  onto  the  handle  ,  your  thumb  --  and  into  the  hole  into  which  you  `  re  pressing  the  button  . 	0.0001	0.0001
16_kitchen_neg_29	NOT  safe  . 	0.625	0.0001
16_kitchen_neg_30	A  couple  times  I  `  ve  wondered  whether  that  shooting  pain  in  my  thumb  was  from  nerve  torture  or  electric  shock  ; 	0.475	0.25
16_kitchen_neg_31	either  way  , 	0.0001	0.0001
16_kitchen_neg_32	it  was  n't  good  . 	0.125	0.5
16_kitchen_neg_33	Then  the  weight  distribution  of  the  knife  is  not  very  good  . 	0.3333333333333333	0.375
16_kitchen_neg_34	Look  at  the  huge  bulk  of  the  motor  -- 	0.0001	0.0001
16_kitchen_neg_35	and  then  look  at  where  the  handle  is  located  ,  and  how  it  is  designed  . 	0.125	0.25
16_kitchen_neg_36	There  's  no  way  to  hold  this  at  a  proper  angle  with  the  handle 	0.0001	0.0001
16_kitchen_neg_37	shaped  as  it  is  . 	0.125	0.25
16_kitchen_neg_38	Add  in  the  need  to  be  depressing  the  power  button 	0.125	0.3333333333333333
16_kitchen_neg_39	as  you  `  re  holding  it  awkwardly  ,  and  .  .  . 	0.0001	0.125
16_kitchen_neg_40	2  stars  for  effectiveness  ; 	0.125	0.375
16_kitchen_neg_41	minus  3  for  bad  functional  design 	0.625	0.5
8_gourmet_pos_1	Red  Bull  used  to  be  my  favorite  drink  , 	0.25	0.25
8_gourmet_pos_2	as  I  would  not  go  24  hours  without  drinking  an  entire  can  . 	0.625	0.0001
8_gourmet_pos_3	That  era  has  ended  simply 	0.0001	0.25
8_gourmet_pos_4	because  I  was  beginning  to  get  sick  of  paying  over  $  2.00  for  one  can  . 	0.125	0.1875
8_gourmet_pos_5	I  know  several  distributors 	0.0001	0.0001
8_gourmet_pos_6	who  offer  the  product  for  $  1.50  , 	0.0001	0.0001
8_gourmet_pos_7	but  I  seldomly  stock  up  on  the  stuff 	0.0001	0.0001
8_gourmet_pos_8	and  end  up 	0.0001	0.0001
8_gourmet_pos_9	paying  the  $  2.00  for  a  can  plus  8  %  tax  , 	0.0001	0.0001
8_gourmet_pos_10	which  comes  out  to  $  2.15  a  can  . 	0.0001	0.0001
8_gourmet_pos_11	Which  is  fine 	0.125	0.25
8_gourmet_pos_12	with  me  until  you  realize 	0.0001	0.375
8_gourmet_pos_13	that  you  are  spending  over  700  dollars  a  year  at  this  rate  . 	0.125	0.1875
8_gourmet_pos_14	It  never  stopped  me  before 	0.625	0.0001
8_gourmet_pos_15	and  I  always  felt 	0.0001	0.0001
8_gourmet_pos_16	that  it  was  worth  it  , 	0.125	0.25
8_gourmet_pos_17	considering 	0.0001	0.125
8_gourmet_pos_18	the  drink  helps  me  focus  in  college  each  morning  . 	0.0001	0.125
8_gourmet_pos_19	However  , 	0.5	0.125
8_gourmet_pos_20	I  recently  noticed  that  on  days 	0.0001	0.0001
8_gourmet_pos_21	when  I  was  not  in  school  and  I  drank  a  Red  Bull  , 	0.375	0.25
8_gourmet_pos_22	rather  than  being  full  of  energy 	0.3125	0.375
8_gourmet_pos_23	and  ready  to  jog  , 	0.0001	0.0001
8_gourmet_pos_24	I  would  become  tired  . 	0.0001	0.25
8_gourmet_pos_25	I  began  to  wonder 	0.0001	0.75
8_gourmet_pos_26	why  I  would  get  tired  after  drinking  a  can  of  Red  Bull  . 	0.375	0.125
8_gourmet_pos_27	Maybe  my  inner  body  was  saying  , 	0.125	0.25
8_gourmet_pos_28	"stop  drinking  this  \*\*\*\*  every  freaking  day  of  your  life  !  "" "	0.0001	0.0001
8_gourmet_pos_29	Whatever  the  case  is  , 	0.125	0.25
8_gourmet_pos_30	I  decided  to  stop  buying  it  on  a  daily  basis 	0.0001	0.0001
8_gourmet_pos_31	and  just  drink  it 	0.0001	0.0001
8_gourmet_pos_32	when  I  have  to  wake  up  very  early  . 	0.25	0.25
8_gourmet_pos_33	Hopefully  this  can  make 	0.0001	0.5
8_gourmet_pos_34	it  become  effective  on  my  body  again  , 	0.125	0.25
8_gourmet_pos_35	because  I  think 	0.0001	0.0001
8_gourmet_pos_36	I  may  have  overdone 	0.125	0.1875
8_gourmet_pos_37	it  , 	0.0001	0.0001
8_gourmet_pos_38	considering 	0.0001	0.125
8_gourmet_pos_39	I  have  probably  consumed  well  over  1000  cans  in  my  life  . 	0.0001	0.3125
8_gourmet_pos_40	I  personally  enjoy  drinking  a  cold  can  of  Red  Bull  . 	0.25	0.375
8_gourmet_pos_41	Set  aside  the  energy  factor  . 	0.0001	0.125
8_gourmet_pos_42	While  many  people 	0.0001	0.0001
8_gourmet_pos_43	-LRB-  actually  everyone  I  know  -RRB- 	0.0001	0.375
8_gourmet_pos_44	says 	0.0001	0.0001
8_gourmet_pos_45	it  is  sick 	0.4375	0.1875
8_gourmet_pos_46	and  makes  them  gag  , 	0.0001	0.0001
8_gourmet_pos_47	I  kinda  like  that  cough  droppy  taste 	0.0001	0.0001
8_gourmet_pos_48	that  is  offered  in  a  can  of  Red  Bull  . 	0.25	0.25
8_gourmet_pos_49	I  find  Red  Bull  to  be  a  conversation  starter  for  myself  -  kinda  like  smoker  talk  . 	0.20833333333333334	0.25
8_gourmet_pos_50	I  love  to  sip  from  my  can  of  Red  Bull 	0.375	0.5
8_gourmet_pos_51	and  discuss  the  weather  or  some  other  exciting  news  with  my  peers  . 	0.625	0.0001
8_gourmet_pos_52	While  I  have  tried  so  many  other  energy  drinks  , 	0.625	0.25
8_gourmet_pos_53	I  can  say 	0.0001	0.0001
8_gourmet_pos_54	that  I  do  hate  all  of  them  . 	0.0001	0.0001
8_gourmet_pos_55	There  has  never  been  an  energy  drink 	0.375	0.25
8_gourmet_pos_56	that  I  enjoyed  other  than  Red  Bull  . 	0.5	0.375
8_gourmet_pos_57	I  guess  I  just  like  the  Austrian  people  so  much 	0.0001	0.125
8_gourmet_pos_58	-LRB-  and  the  fact 	0.0001	0.0001
8_gourmet_pos_59	that  a  can  of  Red  Bull  is  vegan  !  -RRB- 	0.25	0.25
8_gourmet_pos_60	On  the  other  hand  , 	0.625	0.5
8_gourmet_pos_61	it  is  full  of  man-made  chemicals 	0.125	0.25
8_gourmet_pos_62	that  might  do  some  weird  things  to  me  in  the  future  -  only  time  will  tell 	0.0001	0.0001
20_gourmet_neg_1	I  thought  my  Fresh  Vine  Ripe  Tomatoes  would  come  whole  . 	0.0001	0.125
20_gourmet_neg_2	Instead  , 	0.0001	0.0001
20_gourmet_neg_3	as  you  can  see  from  the  graphic  , 	0.0001	0.0001
20_gourmet_neg_4	I  received  five  whole  tomatoes  and  one 	0.0001	0.125
20_gourmet_neg_5	that  had  already  been  cut  in  half  . 	0.125	0.1875
20_gourmet_neg_6	Yes  ,  half  a  tomato  . 	0.0001	0.25
20_gourmet_neg_7	The  half-tomato  in  my  package  had  dripped  on  the  other  ones 	0.625	0.25
20_gourmet_neg_8	and  made  quite  a  mess  . 	0.375	0.0001
20_gourmet_neg_9	In  fact  ,  the  resulting  tomato  juice  ate  a  hole  through  the  box 	0.0001	0.0001
